Server_05	Server_0	Server_03	Server_01	Server_0F	
3.256	3.305	3.618	3.276	3.082	
3.256	3.305	3.575	3.276	3.082	
3.256	3.305	3.553	3.276	3.082	
3.256	3.305	3.297	3.276	3.082	
3.256	3.305	3.659	3.276	3.082	
3.256	3.305	3.595	3.276	3.082	
3.256	3.305	3.564	3.276	3.082	
3.256	3.305	3.548	3.276	3.082	
3.256	3.305	3.295	3.276	3.082	
3.256	3.305	3.658	3.276	3.082	
3.256	3.305	3.595	3.276	3.082	
3.256	3.305	3.563	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.536	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.287	3.276	3.082	
3.256	3.305	3.409	3.276	3.082	
3.256	3.305	3.715	3.276	3.082	
3.256	3.305	3.623	3.276	3.082	
3.256	3.305	3.578	3.276	3.082	
3.256	3.305	3.555	3.276	3.082	
3.256	3.305	3.543	3.276	3.082	
3.256	3.305	3.537	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.287	3.276	3.082	
3.256	3.305	3.410	3.276	3.082	
3.256	3.305	3.715	3.276	3.082	
3.256	3.305	3.623	3.276	3.082	
3.256	3.305	3.333	3.276	3.082	
3.256	3.305	3.677	3.276	3.082	
3.256	3.305	3.604	3.276	3.082	
3.256	3.305	3.568	3.276	3.082	
3.256	3.305	3.550	3.276	3.082	
3.256	3.305	3.541	3.276	3.082	
3.256	3.305	3.536	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.776	3.276	3.082	
3.256	3.305	3.654	3.276	3.082	
3.256	3.305	3.593	3.276	3.082	
3.256	3.305	3.562	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.291	3.276	3.082	
3.256	3.305	3.411	3.276	3.082	
3.256	3.305	3.471	3.276	3.082	
3.256	3.305	3.746	3.276	3.082	
3.256	3.305	3.639	3.276	3.082	
3.256	3.305	3.585	3.276	3.082	
3.256	3.305	3.558	3.276	3.082	
3.256	3.305	3.545	3.276	3.082	
3.256	3.305	3.538	3.276	3.082	
3.256	3.305	3.535	3.276	3.082	
3.256	3.305	3.778	3.276	3.082	
3.256	3.305	3.655	3.276	3.082	
3.256	3.305	3.593	3.276	3.082	
3.256	3.305	3.562	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.535	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.776	3.276	3.082	
3.256	3.305	3.654	3.276	3.082	
3.256	3.305	3.593	3.276	3.082	
3.256	3.305	3.562	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.535	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.287	3.276	3.082	
3.256	3.305	3.654	3.276	3.082	
3.256	3.305	3.593	3.276	3.082	
3.256	3.305	3.562	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.291	3.276	3.082	
3.256	3.305	3.656	3.276	3.082	
3.256	3.305	3.594	3.276	3.082	
3.256	3.305	3.563	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.291	3.276	3.082	
3.256	3.305	3.411	3.276	3.082	
3.256	3.305	3.716	3.276	3.082	
3.256	3.305	3.624	3.276	3.082	
3.256	3.305	3.578	3.276	3.082	
3.256	3.305	3.555	3.276	3.082	
3.256	3.305	3.543	3.276	3.082	
3.256	3.305	3.537	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.288	3.276	3.082	
3.256	3.305	3.410	3.276	3.082	
3.256	3.305	3.716	3.276	3.082	
3.256	3.305	3.624	3.276	3.082	
3.256	3.305	3.578	3.276	3.082	
3.256	3.305	3.555	3.276	3.082	
3.256	3.305	3.543	3.276	3.082	
3.256	3.305	3.537	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
3.256	3.305	3.287	3.276	3.082	
3.256	3.305	3.654	3.276	3.082	
3.256	3.305	3.593	3.276	3.082	
3.256	3.305	3.562	3.276	3.082	
3.256	3.305	3.547	3.276	3.082	
3.256	3.305	3.539	3.276	3.082	
3.256	3.305	3.535	3.276	3.082	
3.256	3.305	3.534	3.276	3.082	
3.256	3.305	3.533	3.276	3.082	
3.256	3.305	3.532	3.276	3.082	
