Server_0B	Server_0	Server_07	Server_09	Server_04	
3.659	3.325	3.117	3.320	3.352	
3.350	3.325	3.117	3.320	3.352	
3.686	3.325	3.117	3.320	3.352	
3.609	3.325	3.117	3.320	3.352	
3.570	3.325	3.117	3.320	3.352	
3.306	3.325	3.117	3.320	3.352	
3.664	3.325	3.117	3.320	3.352	
3.598	3.325	3.117	3.320	3.352	
3.320	3.325	3.117	3.320	3.352	
3.320	3.325	3.117	3.320	3.197	
3.320	3.325	3.117	3.320	3.609	
3.320	3.325	3.117	3.320	3.570	
3.320	3.325	3.117	3.320	3.551	
3.320	3.325	3.117	3.320	3.541	
3.320	3.325	3.117	3.320	3.292	
3.320	3.325	3.117	3.320	3.656	
3.320	3.325	3.117	3.320	3.594	
3.320	3.325	3.117	3.320	3.563	
3.320	3.325	3.117	3.320	3.547	
3.320	3.325	3.117	3.320	3.294	
3.320	3.325	3.117	3.320	3.658	
3.320	3.325	3.117	3.320	3.595	
3.320	3.325	3.117	3.320	3.563	
3.320	3.325	3.117	3.320	3.547	
3.320	3.325	3.117	3.320	3.295	
3.320	3.325	3.117	3.320	3.658	
3.320	3.325	3.117	3.320	3.350	
3.320	3.325	3.117	3.320	3.196	
3.320	3.325	3.117	3.320	3.609	
3.320	3.325	3.117	3.320	3.570	
3.320	3.325	3.117	3.320	3.551	
3.320	3.325	3.117	3.320	3.296	
3.320	3.325	3.117	3.320	3.414	
3.320	3.325	3.117	3.320	3.718	
3.320	3.325	3.117	3.320	3.625	
3.320	3.325	3.117	3.320	3.333	
3.320	3.325	3.117	3.320	3.432	
3.320	3.325	3.117	3.320	3.727	
3.320	3.325	3.117	3.320	3.629	
3.320	3.325	3.117	3.320	3.580	
3.320	3.325	3.117	3.320	3.556	
3.320	3.325	3.117	3.320	3.544	
3.320	3.325	3.117	3.320	3.538	
3.320	3.325	3.117	3.320	3.535	
3.320	3.325	3.117	3.320	3.288	
3.320	3.325	3.117	3.320	3.655	
3.320	3.325	3.117	3.320	3.593	
3.320	3.325	3.117	3.320	3.317	
3.320	3.325	3.117	3.320	3.425	
3.320	3.325	3.117	3.320	3.723	
3.320	3.325	3.117	3.320	3.627	
3.320	3.325	3.117	3.320	3.579	
3.320	3.325	3.117	3.320	3.556	
3.320	3.325	3.117	3.320	3.299	
3.320	3.325	3.117	3.320	3.660	
3.320	3.325	3.117	3.320	3.351	
3.320	3.325	3.117	3.320	3.196	
3.320	3.325	3.117	3.320	3.609	
3.320	3.325	3.117	3.320	3.570	
3.320	3.325	3.117	3.320	3.551	
3.320	3.325	3.117	3.320	3.296	
3.320	3.325	3.117	3.320	3.414	
3.320	3.325	3.117	3.320	3.718	
3.320	3.325	3.117	3.320	3.625	
3.320	3.325	3.117	3.320	3.578	
3.320	3.325	3.117	3.320	3.555	
3.320	3.325	3.117	3.320	3.543	
3.320	3.325	3.117	3.320	3.537	
3.320	3.325	3.117	3.320	3.534	
3.320	3.325	3.117	3.320	3.533	
3.320	3.325	3.117	3.320	3.287	
3.320	3.325	3.117	3.320	3.410	
3.320	3.325	3.117	3.320	3.715	
3.320	3.325	3.117	3.320	3.623	
3.320	3.325	3.117	3.320	3.578	
3.320	3.325	3.117	3.320	3.555	
3.320	3.325	3.117	3.320	3.543	
3.320	3.325	3.117	3.320	3.292	
3.320	3.183	3.117	3.320	3.292	
3.320	3.357	3.117	3.320	3.292	
3.320	3.444	3.117	3.320	3.292	
3.320	3.733	3.117	3.320	3.292	
3.320	3.387	3.117	3.320	3.292	
3.320	3.459	3.117	3.320	3.292	
3.320	3.740	3.117	3.320	3.292	
3.320	3.391	3.117	3.320	3.292	
3.320	3.216	3.117	3.320	3.292	
3.320	3.374	3.117	3.320	3.292	
3.320	3.453	3.117	3.320	3.292	
3.320	3.492	3.117	3.320	3.292	
3.320	3.512	3.117	3.320	3.292	
3.320	3.277	3.117	3.320	3.292	
3.320	3.404	3.117	3.320	3.292	
3.320	3.468	3.117	3.320	3.292	
3.320	3.500	3.117	3.320	3.292	
3.320	3.516	3.117	3.320	3.292	
3.320	3.524	3.117	3.320	3.292	
3.320	3.528	3.117	3.320	3.292	
3.320	3.285	3.117	3.320	3.292	
3.320	3.408	3.117	3.320	3.292	
3.320	3.470	3.117	3.320	3.292	
3.320	3.501	3.117	3.320	3.292	
3.320	3.516	3.117	3.320	3.292	
3.320	3.279	3.117	3.320	3.292	
3.320	3.405	3.117	3.320	3.292	
3.320	3.468	3.117	3.320	3.292	
3.320	3.500	3.117	3.320	3.292	
3.320	3.271	3.117	3.320	3.292	
3.320	3.401	3.117	3.320	3.292	
3.320	3.466	3.117	3.320	3.292	
3.320	3.254	3.117	3.320	3.292	
3.320	3.393	3.117	3.320	3.292	
3.320	3.462	3.117	3.320	3.292	
3.320	3.497	3.117	3.320	3.292	
3.320	3.269	3.117	3.320	3.292	
3.320	3.400	3.117	3.320	3.292	
3.320	3.466	3.117	3.320	3.292	
3.320	3.254	3.117	3.320	3.292	
3.320	3.393	3.117	3.320	3.292	
3.320	3.462	3.117	3.320	3.292	
3.320	3.497	3.117	3.320	3.292	
3.320	3.269	3.117	3.320	3.292	
3.320	3.400	3.117	3.320	3.292	
3.320	3.466	3.117	3.320	3.292	
3.320	3.254	3.117	3.320	3.292	
3.320	3.393	3.117	3.320	3.292	
3.320	3.462	3.117	3.320	3.292	
3.320	3.497	3.117	3.320	3.292	
3.320	3.269	3.117	3.320	3.292	
3.320	3.400	3.117	3.320	3.292	
3.320	3.466	3.117	3.320	3.292	
3.320	3.254	3.117	3.320	3.292	
3.320	3.393	3.117	3.320	3.292	
3.320	3.462	3.117	3.320	3.292	
3.320	3.497	3.117	3.320	3.292	
3.320	3.269	3.117	3.320	3.292	
3.320	3.400	3.117	3.320	3.292	
3.320	3.466	3.117	3.320	3.292	
3.320	3.254	3.117	3.320	3.292	
3.320	3.393	3.117	3.320	3.292	
3.320	3.217	3.117	3.320	3.292	
3.320	3.374	3.117	3.320	3.292	
3.320	3.453	3.117	3.320	3.292	
3.320	3.247	3.117	3.320	3.292	
3.320	3.389	3.117	3.320	3.292	
3.320	3.216	3.117	3.320	3.292	
3.320	3.374	3.117	3.320	3.292	
3.320	3.208	3.117	3.320	3.292	
3.320	3.370	3.117	3.320	3.292	
3.320	3.451	3.117	3.320	3.292	
3.320	3.246	3.117	3.320	3.292	
3.320	3.389	3.117	3.320	3.292	
3.320	3.215	3.117	3.320	3.292	
3.320	3.373	3.117	3.320	3.292	
3.320	3.208	3.117	3.320	3.292	
3.320	3.370	3.117	3.320	3.292	
3.320	3.206	3.117	3.320	3.292	
3.320	3.369	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
3.320	3.368	3.117	3.320	3.292	
3.320	3.205	3.117	3.320	3.292	
