Server_0B	Server_0	Server_08	Server_07	Server_00	
3.295	3.386	3.270	3.158	3.662	
3.295	3.386	3.270	3.158	3.597	
3.295	3.386	3.270	3.158	3.319	
3.295	3.214	3.270	3.158	3.319	
3.295	3.373	3.270	3.158	3.319	
3.295	3.697	3.270	3.158	3.319	
3.295	3.614	3.270	3.158	3.319	
3.295	3.573	3.270	3.158	3.319	
3.295	3.307	3.270	3.158	3.319	
3.295	3.419	3.270	3.158	3.319	
3.295	3.720	3.270	3.158	3.319	
3.295	3.626	3.270	3.158	3.319	
3.295	3.334	3.270	3.158	3.319	
3.295	3.678	3.270	3.158	3.319	
3.295	3.605	3.270	3.158	3.319	
3.295	3.568	3.270	3.158	3.319	
3.295	3.305	3.270	3.158	3.319	
3.295	3.663	3.270	3.158	3.319	
3.295	3.597	3.270	3.158	3.319	
3.295	3.320	3.270	3.158	3.319	
3.295	3.181	3.270	3.158	3.319	
3.295	3.601	3.270	3.158	3.319	
3.295	3.566	3.270	3.158	3.319	
3.295	3.304	3.270	3.158	3.319	
3.295	3.418	3.270	3.158	3.319	
3.295	3.475	3.270	3.158	3.319	
3.295	3.748	3.270	3.158	3.319	
3.295	3.395	3.270	3.158	3.319	
3.295	3.218	3.270	3.158	3.319	
3.295	3.620	3.270	3.158	3.319	
3.295	3.576	3.270	3.158	3.319	
3.295	3.554	3.270	3.158	3.319	
3.295	3.298	3.270	3.158	3.319	
3.295	3.415	3.270	3.158	3.319	
3.295	3.718	3.270	3.158	3.319	
3.295	3.625	3.270	3.158	3.319	
3.295	3.333	3.270	3.158	3.319	
3.295	3.677	3.270	3.158	3.319	
3.295	3.604	3.270	3.158	3.319	
3.295	3.568	3.270	3.158	3.319	
3.295	3.305	3.270	3.158	3.319	
3.295	3.305	3.270	3.158	3.181	
3.295	3.305	3.270	3.158	3.356	
3.295	3.305	3.270	3.158	3.444	
3.295	3.305	3.270	3.158	3.733	
3.295	3.305	3.270	3.158	3.632	
3.295	3.305	3.270	3.158	3.582	
3.295	3.305	3.270	3.158	3.312	
3.295	3.305	3.270	3.158	3.666	
3.295	3.305	3.270	3.158	3.599	
3.295	3.305	3.270	3.158	3.565	
3.295	3.305	3.270	3.158	3.304	
3.295	3.305	3.270	3.158	3.662	
3.295	3.305	3.270	3.158	3.597	
3.295	3.305	3.270	3.158	3.564	
3.295	3.305	3.270	3.158	3.548	
3.295	3.305	3.270	3.158	3.540	
3.295	3.305	3.270	3.158	3.536	
3.295	3.305	3.270	3.158	3.534	
3.295	3.305	3.270	3.158	3.533	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.287	
3.295	3.305	3.270	3.158	3.654	
3.295	3.305	3.270	3.158	3.593	
3.295	3.305	3.270	3.158	3.562	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.539	
3.295	3.305	3.270	3.158	3.535	
3.295	3.305	3.270	3.158	3.534	
3.295	3.305	3.270	3.158	3.533	
3.295	3.305	3.270	3.158	3.287	
3.295	3.305	3.270	3.158	3.654	
3.295	3.305	3.270	3.158	3.593	
3.295	3.305	3.270	3.158	3.317	
3.295	3.305	3.270	3.158	3.180	
3.295	3.305	3.270	3.158	3.600	
3.295	3.305	3.270	3.158	3.566	
3.295	3.305	3.270	3.158	3.549	
3.295	3.305	3.270	3.158	3.295	
3.295	3.305	3.270	3.158	3.658	
3.295	3.305	3.270	3.158	3.595	
3.295	3.305	3.270	3.158	3.318	
3.295	3.305	3.270	3.158	3.180	
3.295	3.305	3.270	3.158	3.601	
3.295	3.305	3.270	3.158	3.566	
3.295	3.305	3.270	3.158	3.549	
3.295	3.305	3.270	3.158	3.540	
3.295	3.305	3.270	3.158	3.536	
3.295	3.305	3.270	3.158	3.534	
3.295	3.305	3.270	3.158	3.533	
3.295	3.305	3.270	3.158	3.287	
3.295	3.305	3.270	3.158	3.654	
3.295	3.305	3.270	3.158	3.593	
3.295	3.305	3.270	3.158	3.562	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.784	
3.295	3.305	3.270	3.158	3.658	
3.295	3.305	3.270	3.158	3.595	
3.295	3.305	3.270	3.158	3.563	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.784	
3.295	3.305	3.270	3.158	3.658	
3.295	3.305	3.270	3.158	3.595	
3.295	3.305	3.270	3.158	3.563	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.539	
3.295	3.305	3.270	3.158	3.780	
3.295	3.305	3.270	3.158	3.656	
3.295	3.305	3.270	3.158	3.594	
3.295	3.305	3.270	3.158	3.563	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.539	
3.295	3.305	3.270	3.158	3.535	
3.295	3.305	3.270	3.158	3.778	
3.295	3.305	3.270	3.158	3.655	
3.295	3.305	3.270	3.158	3.593	
3.295	3.305	3.270	3.158	3.562	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.539	
3.295	3.305	3.270	3.158	3.535	
3.295	3.305	3.270	3.158	3.534	
3.295	3.305	3.270	3.158	3.533	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.776	
3.295	3.305	3.270	3.158	3.654	
3.295	3.305	3.270	3.158	3.593	
3.295	3.305	3.270	3.158	3.562	
3.295	3.305	3.270	3.158	3.547	
3.295	3.305	3.270	3.158	3.294	
3.295	3.305	3.270	3.158	3.413	
3.295	3.305	3.270	3.158	3.472	
3.295	3.305	3.270	3.158	3.502	
3.295	3.305	3.270	3.158	3.762	
3.295	3.305	3.270	3.158	3.647	
3.295	3.305	3.270	3.158	3.589	
3.295	3.305	3.270	3.158	3.560	
3.295	3.305	3.270	3.158	3.546	
3.295	3.305	3.270	3.158	3.539	
3.295	3.305	3.270	3.158	3.535	
3.295	3.305	3.270	3.158	3.533	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.532	
3.295	3.305	3.270	3.158	3.287	
3.295	3.305	3.270	3.158	3.409	
3.295	3.305	3.270	3.158	3.470	
3.295	3.305	3.270	3.158	3.501	
3.295	3.305	3.270	3.158	3.271	
3.295	3.305	3.270	3.158	3.646	
3.295	3.305	3.270	3.158	3.589	
3.295	3.305	3.270	3.158	3.560	
3.295	3.305	3.270	3.158	3.791	
3.295	3.305	3.270	3.158	3.661	
3.295	3.305	3.270	3.158	3.596	
3.295	3.305	3.270	3.158	3.319	
3.295	3.305	3.270	3.158	3.180	
3.295	3.305	3.270	3.158	3.601	
3.295	3.305	3.270	3.158	3.566	
3.295	3.305	3.270	3.158	3.549	
3.295	3.305	3.270	3.158	3.295	
3.295	3.305	3.270	3.158	3.658	
3.295	3.305	3.270	3.158	3.595	
3.295	3.305	3.270	3.158	3.318	
3.295	3.305	3.270	3.158	3.180	
3.295	3.305	3.270	3.158	3.601	
3.295	3.305	3.270	3.158	3.566	
3.295	3.305	3.270	3.158	3.304	
3.295	3.305	3.270	3.158	3.418	
3.295	3.305	3.270	3.158	3.719	
3.295	3.305	3.270	3.158	3.626	
3.295	3.305	3.270	3.158	3.579	
3.295	3.305	3.270	3.158	3.555	
3.295	3.305	3.270	3.158	3.298	
3.295	3.173	3.270	3.158	3.298	
3.295	3.352	3.270	3.158	3.298	
3.295	3.197	3.270	3.158	3.298	
3.295	3.364	3.270	3.158	3.298	
3.295	3.203	3.270	3.158	3.298	
3.295	3.367	3.270	3.158	3.298	
3.295	3.205	3.270	3.158	3.298	
3.295	3.368	3.270	3.158	3.298	
3.295	3.205	3.270	3.158	3.298	
3.295	3.368	3.270	3.158	3.298	
3.295	3.205	3.270	3.158	3.298	
3.295	3.368	3.270	3.158	3.298	
