Server_0B	Server_0	Server_01	Server_03	Server_05	
3.317	3.357	3.518	3.786	3.545	
3.317	3.357	3.518	3.904	3.545	
3.317	3.357	3.518	3.718	3.545	
3.317	3.357	3.518	3.380	3.545	
3.317	3.357	3.518	3.380	3.538	
3.317	3.357	3.518	3.380	3.290	
3.317	3.357	3.518	3.380	3.411	
3.317	3.357	3.518	3.380	3.716	
3.317	3.357	3.518	3.380	3.624	
3.317	3.357	3.518	3.380	3.333	
3.317	3.357	3.518	3.380	3.677	
3.317	3.357	3.518	3.380	3.604	
3.317	3.357	3.518	3.380	3.568	
3.317	3.357	3.518	3.380	3.550	
3.317	3.357	3.518	3.380	3.296	
3.317	3.357	3.518	3.380	3.658	
3.317	3.357	3.518	3.380	3.595	
3.317	3.357	3.518	3.380	3.318	
3.317	3.357	3.518	3.380	3.425	
3.317	3.357	3.518	3.380	3.723	
3.317	3.357	3.518	3.380	3.382	
3.317	3.357	3.518	3.380	3.457	
3.317	3.357	3.518	3.380	3.494	
3.317	3.357	3.280	3.380	3.494	
3.317	3.357	3.651	3.380	3.494	
3.317	3.357	3.591	3.380	3.494	
3.317	3.357	3.316	3.380	3.494	
3.317	3.357	3.669	3.380	3.494	
3.317	3.357	3.600	3.380	3.494	
3.317	3.357	3.566	3.380	3.494	
3.317	3.357	3.549	3.380	3.494	
3.317	3.357	3.295	3.380	3.494	
3.317	3.357	3.413	3.380	3.494	
3.317	3.357	3.473	3.380	3.494	
3.317	3.357	3.502	3.380	3.494	
3.317	3.357	3.517	3.380	3.494	
3.317	3.357	3.524	3.380	3.494	
3.317	3.357	3.528	3.380	3.494	
3.317	3.357	3.285	3.380	3.494	
3.317	3.357	3.408	3.380	3.494	
3.317	3.357	3.470	3.380	3.494	
3.317	3.357	3.501	3.380	3.494	
3.317	3.357	3.271	3.380	3.494	
3.317	3.357	3.401	3.380	3.494	
3.317	3.357	3.467	3.380	3.494	
3.317	3.357	3.467	3.380	3.268	
3.317	3.357	3.467	3.380	3.645	
3.317	3.357	3.467	3.380	3.588	
3.317	3.357	3.467	3.380	3.560	
3.317	3.357	3.467	3.380	3.546	
3.317	3.357	3.467	3.380	3.294	
3.317	3.357	3.467	3.380	3.657	
3.317	3.357	3.467	3.380	3.595	
3.317	3.357	3.467	3.380	3.563	
3.317	3.357	3.467	3.380	3.547	
3.317	3.357	3.467	3.380	3.539	
3.317	3.357	3.467	3.380	3.536	
3.317	3.357	3.467	3.380	3.289	
3.317	3.357	3.467	3.380	3.410	
3.317	3.357	3.467	3.380	3.716	
3.317	3.357	3.467	3.380	3.624	
3.317	3.357	3.467	3.380	3.578	
3.317	3.357	3.467	3.380	3.555	
3.317	3.357	3.467	3.380	3.543	
3.317	3.357	3.467	3.380	3.782	
3.317	3.357	3.467	3.380	3.657	
3.317	3.357	3.467	3.380	3.594	
3.317	3.357	3.467	3.380	3.318	
3.317	3.357	3.467	3.380	3.425	
3.317	3.357	3.467	3.380	3.478	
3.317	3.357	3.467	3.380	3.750	
3.317	3.357	3.467	3.380	3.641	
3.317	3.357	3.467	3.380	3.586	
3.317	3.357	3.467	3.380	3.559	
3.317	3.357	3.467	3.380	3.545	
3.317	3.357	3.467	3.380	3.538	
3.317	3.357	3.467	3.380	3.535	
3.317	3.357	3.467	3.380	3.533	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.287	
3.317	3.357	3.467	3.380	3.654	
3.317	3.357	3.467	3.380	3.593	
3.317	3.357	3.467	3.380	3.562	
3.317	3.357	3.467	3.380	3.547	
3.317	3.357	3.467	3.380	3.294	
3.317	3.357	3.467	3.380	3.658	
3.317	3.357	3.467	3.380	3.595	
3.317	3.357	3.467	3.380	3.563	
3.317	3.357	3.467	3.380	3.547	
3.317	3.357	3.467	3.380	3.295	
3.317	3.357	3.467	3.380	3.413	
3.317	3.357	3.467	3.380	3.472	
3.317	3.357	3.467	3.380	3.747	
3.317	3.357	3.467	3.380	3.639	
3.317	3.357	3.467	3.380	3.340	
3.317	3.357	3.467	3.380	3.436	
3.317	3.357	3.467	3.380	3.729	
3.317	3.357	3.467	3.380	3.630	
3.317	3.357	3.467	3.380	3.581	
3.317	3.357	3.467	3.380	3.556	
3.317	3.357	3.467	3.380	3.544	
3.317	3.357	3.467	3.380	3.538	
3.317	3.357	3.467	3.380	3.535	
3.317	3.357	3.467	3.380	3.533	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.287	
3.317	3.357	3.467	3.380	3.409	
3.317	3.357	3.467	3.380	3.470	
3.317	3.357	3.467	3.380	3.501	
3.317	3.357	3.467	3.380	3.516	
3.317	3.357	3.467	3.380	3.524	
3.317	3.357	3.467	3.380	3.528	
3.317	3.357	3.467	3.380	3.774	
3.317	3.357	3.467	3.380	3.653	
3.317	3.357	3.467	3.380	3.592	
3.317	3.357	3.467	3.380	3.562	
3.317	3.357	3.467	3.380	3.547	
3.317	3.357	3.467	3.380	3.539	
3.317	3.357	3.467	3.380	3.535	
3.317	3.357	3.467	3.380	3.533	
3.317	3.357	3.467	3.380	3.533	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.287	
3.317	3.357	3.467	3.380	3.409	
3.317	3.357	3.467	3.380	3.470	
3.317	3.357	3.467	3.380	3.501	
3.317	3.357	3.467	3.380	3.516	
3.317	3.357	3.467	3.380	3.524	
3.317	3.357	3.467	3.380	3.283	
3.317	3.357	3.467	3.380	3.652	
3.317	3.357	3.467	3.380	3.592	
3.317	3.357	3.467	3.380	3.317	
3.317	3.357	3.467	3.380	3.669	
3.317	3.357	3.467	3.380	3.600	
3.317	3.357	3.467	3.380	3.566	
3.317	3.357	3.467	3.380	3.549	
3.317	3.357	3.467	3.380	3.540	
3.317	3.357	3.467	3.380	3.536	
3.317	3.357	3.467	3.380	3.534	
3.317	3.357	3.467	3.380	3.533	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.532	
3.317	3.357	3.467	3.380	3.287	
3.317	3.357	3.467	3.380	3.654	
3.317	3.357	3.467	3.380	3.593	
3.317	3.357	3.467	3.380	3.562	
3.317	3.357	3.467	3.380	3.547	
3.317	3.357	3.467	3.380	3.539	
3.317	3.357	3.467	3.380	3.535	
3.317	3.357	3.467	3.380	3.534	
3.317	3.357	3.467	3.380	3.777	
3.317	3.357	3.467	3.380	3.654	
3.317	3.357	3.467	3.380	3.348	
3.317	3.357	3.467	3.380	3.440	
3.317	3.357	3.467	3.380	3.486	
3.317	3.357	3.467	3.380	3.264	
3.317	3.357	3.467	3.380	3.398	
3.317	3.357	3.467	3.380	3.709	
3.317	3.357	3.467	3.380	3.621	
3.317	3.357	3.467	3.380	3.576	
3.317	3.357	3.467	3.380	3.554	
3.317	3.357	3.467	3.380	3.543	
3.317	3.357	3.467	3.380	3.537	
3.317	3.357	3.467	3.380	3.289	
3.317	3.357	3.467	3.380	3.655	
3.317	3.357	3.467	3.380	3.593	
3.317	3.357	3.467	3.380	3.807	
3.317	3.357	3.467	3.380	3.669	
3.317	3.357	3.467	3.380	3.356	
3.317	3.357	3.467	3.380	3.444	
3.317	3.357	3.467	3.380	3.488	
3.317	3.357	3.467	3.380	3.510	
3.317	3.357	3.467	3.380	3.276	
3.317	3.357	3.467	3.380	3.404	
3.317	3.357	3.467	3.380	3.712	
3.317	3.357	3.467	3.380	3.622	
3.317	3.357	3.467	3.380	3.577	
3.317	3.357	3.467	3.380	3.554	
3.317	3.357	3.467	3.380	3.543	
3.317	3.357	3.467	3.380	3.537	
3.317	3.357	3.467	3.380	3.290	
3.317	3.357	3.467	3.380	3.655	
3.317	3.357	3.467	3.380	3.593	
3.317	3.357	3.467	3.380	3.563	
3.317	3.357	3.467	3.380	3.547	
3.317	3.357	3.467	3.380	3.539	
3.317	3.357	3.467	3.380	3.291	
3.317	3.357	3.467	3.380	3.411	
3.317	3.357	3.254	3.380	3.411	
