Server_04	Server_0	Server_03	Server_00	Server_0E	
3.421	3.287	3.210	3.263	3.112	
3.721	3.287	3.210	3.263	3.112	
3.626	3.287	3.210	3.263	3.112	
3.579	3.287	3.210	3.263	3.112	
3.310	3.287	3.210	3.263	3.112	
3.176	3.287	3.210	3.263	3.112	
3.599	3.287	3.210	3.263	3.112	
3.320	3.287	3.210	3.263	3.112	
3.426	3.287	3.210	3.263	3.112	
3.724	3.287	3.210	3.263	3.112	
3.628	3.287	3.210	3.263	3.112	
3.335	3.287	3.210	3.263	3.112	
3.188	3.287	3.210	3.263	3.112	
3.360	3.287	3.210	3.263	3.112	
3.691	3.287	3.210	3.263	3.112	
3.611	3.287	3.210	3.263	3.112	
3.326	3.287	3.210	3.263	3.112	
3.674	3.287	3.210	3.263	3.112	
3.603	3.287	3.210	3.263	3.112	
3.567	3.287	3.210	3.263	3.112	
3.549	3.287	3.210	3.263	3.112	
3.785	3.287	3.210	3.263	3.112	
3.658	3.287	3.210	3.263	3.112	
3.595	3.287	3.210	3.263	3.112	
3.318	3.287	3.210	3.263	3.112	
3.425	3.287	3.210	3.263	3.112	
3.478	3.287	3.210	3.263	3.112	
3.505	3.287	3.210	3.263	3.112	
3.273	3.287	3.210	3.263	3.112	
3.647	3.287	3.210	3.263	3.112	
3.589	3.287	3.210	3.263	3.112	
3.561	3.287	3.210	3.263	3.112	
3.546	3.287	3.210	3.263	3.112	
3.539	3.287	3.210	3.263	3.112	
3.290	3.287	3.210	3.263	3.112	
3.656	3.287	3.210	3.263	3.112	
3.349	3.287	3.210	3.263	3.112	
3.195	3.287	3.210	3.263	3.112	
3.608	3.287	3.210	3.263	3.112	
3.570	3.287	3.210	3.263	3.112	
3.306	3.287	3.210	3.263	3.112	
3.419	3.287	3.210	3.263	3.112	
3.720	3.287	3.210	3.263	3.112	
3.626	3.287	3.210	3.263	3.112	
3.579	3.287	3.210	3.263	3.112	
3.555	3.287	3.210	3.263	3.112	
3.543	3.287	3.210	3.263	3.112	
3.537	3.287	3.210	3.263	3.112	
3.535	3.287	3.210	3.263	3.112	
3.533	3.287	3.210	3.263	3.112	
3.532	3.287	3.210	3.263	3.112	
3.287	3.287	3.210	3.263	3.112	
3.409	3.287	3.210	3.263	3.112	
3.715	3.287	3.210	3.263	3.112	
3.623	3.287	3.210	3.263	3.112	
3.578	3.287	3.210	3.263	3.112	
3.555	3.287	3.210	3.263	3.112	
3.543	3.287	3.210	3.263	3.112	
3.292	3.287	3.210	3.263	3.112	
3.657	3.287	3.210	3.263	3.112	
3.594	3.287	3.210	3.263	3.112	
3.563	3.287	3.210	3.263	3.112	
3.547	3.287	3.210	3.263	3.112	
3.539	3.287	3.210	3.263	3.112	
3.291	3.287	3.210	3.263	3.112	
3.411	3.287	3.210	3.263	3.112	
3.471	3.287	3.210	3.263	3.112	
3.501	3.287	3.210	3.263	3.112	
3.517	3.287	3.210	3.263	3.112	
3.279	3.287	3.210	3.263	3.112	
3.405	3.287	3.210	3.263	3.112	
3.468	3.287	3.210	3.263	3.112	
3.255	3.287	3.210	3.263	3.112	
3.393	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.497	3.287	3.210	3.263	3.112	
3.269	3.287	3.210	3.263	3.112	
3.401	3.287	3.210	3.263	3.112	
3.466	3.287	3.210	3.263	3.112	
3.254	3.287	3.210	3.263	3.112	
3.393	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.497	3.287	3.210	3.263	3.112	
3.269	3.287	3.210	3.263	3.112	
3.400	3.287	3.210	3.263	3.112	
3.466	3.287	3.210	3.263	3.112	
3.499	3.287	3.210	3.263	3.112	
3.270	3.287	3.210	3.263	3.112	
3.401	3.287	3.210	3.263	3.112	
3.466	3.287	3.210	3.263	3.112	
3.254	3.287	3.210	3.263	3.112	
3.393	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.497	3.287	3.210	3.263	3.112	
3.269	3.287	3.210	3.263	3.112	
3.400	3.287	3.210	3.263	3.112	
3.466	3.287	3.210	3.263	3.112	
3.254	3.287	3.210	3.263	3.112	
3.393	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.462	3.287	3.210	3.263	3.112	
3.252	3.287	3.210	3.263	3.112	
3.392	3.287	3.210	3.263	3.112	
3.217	3.287	3.210	3.263	3.112	
3.374	3.287	3.210	3.263	3.112	
3.453	3.287	3.210	3.263	3.112	
3.247	3.287	3.210	3.263	3.112	
3.389	3.287	3.210	3.263	3.112	
3.216	3.287	3.210	3.263	3.112	
3.374	3.287	3.210	3.263	3.112	
3.453	3.287	3.210	3.263	3.112	
3.247	3.287	3.210	3.263	3.112	
3.389	3.287	3.210	3.263	3.112	
3.216	3.287	3.210	3.263	3.112	
3.374	3.287	3.210	3.263	3.112	
3.208	3.287	3.210	3.263	3.112	
3.370	3.287	3.210	3.263	3.112	
3.206	3.287	3.210	3.263	3.112	
3.369	3.287	3.210	3.263	3.112	
3.205	3.287	3.210	3.263	3.112	
3.368	3.287	3.210	3.263	3.112	
3.205	3.287	3.210	3.263	3.112	
3.368	3.287	3.210	3.263	3.112	
3.450	3.287	3.210	3.263	3.112	
3.246	3.287	3.210	3.263	3.112	
3.389	3.287	3.210	3.263	3.112	
3.215	3.287	3.210	3.263	3.112	
3.373	3.287	3.210	3.263	3.112	
3.208	3.287	3.210	3.263	3.112	
3.370	3.287	3.210	3.263	3.112	
3.206	3.287	3.210	3.263	3.112	
3.369	3.287	3.210	3.263	3.112	
3.205	3.287	3.210	3.263	3.112	
3.368	3.287	3.210	3.263	3.112	
3.205	3.287	3.210	3.263	3.112	
3.368	3.287	3.210	3.263	3.112	
3.450	3.287	3.210	3.263	3.112	
3.246	3.287	3.210	3.263	3.112	
3.246	3.164	3.210	3.263	3.112	
3.246	3.348	3.210	3.263	3.112	
3.246	3.195	3.210	3.263	3.112	
3.246	3.363	3.210	3.263	3.112	
3.246	3.447	3.210	3.263	3.112	
3.246	3.245	3.210	3.263	3.112	
3.246	3.245	3.210	3.152	3.112	
3.246	3.245	3.210	3.587	3.112	
3.246	3.245	3.210	3.559	3.112	
3.246	3.245	3.210	3.545	3.112	
3.246	3.245	3.210	3.538	3.112	
3.246	3.245	3.210	3.290	3.112	
3.246	3.245	3.210	3.656	3.112	
3.246	3.245	3.210	3.594	3.112	
3.246	3.245	3.210	3.563	3.112	
3.246	3.245	3.210	3.547	3.112	
3.246	3.245	3.210	3.539	3.112	
3.246	3.245	3.210	3.780	3.112	
3.246	3.245	3.210	3.656	3.112	
3.246	3.245	3.210	3.594	3.112	
3.246	3.245	3.210	3.563	3.112	
3.246	3.245	3.210	3.547	3.112	
3.246	3.245	3.210	3.539	3.112	
