Server_04	Server_0	Server_05	Server_07	Server_0D	
3.320	3.336	3.308	3.305	3.532	
3.320	3.336	3.308	3.305	3.532	
3.320	3.336	3.308	3.305	3.287	
3.320	3.336	3.308	3.305	3.654	
3.320	3.336	3.308	3.305	3.348	
3.320	3.336	3.308	3.305	3.440	
3.320	3.336	3.308	3.305	3.486	
3.320	3.336	3.308	3.305	3.509	
3.320	3.336	3.308	3.305	3.275	
3.320	3.336	3.308	3.305	3.403	
3.320	3.336	3.308	3.305	3.712	
3.320	3.336	3.308	3.305	3.622	
3.320	3.336	3.308	3.305	3.577	
3.320	3.336	3.308	3.305	3.554	
3.320	3.336	3.308	3.305	3.543	
3.320	3.336	3.308	3.305	3.782	
3.320	3.336	3.308	3.305	3.657	
3.320	3.336	3.308	3.305	3.349	
3.320	3.336	3.308	3.305	3.440	
3.320	3.336	3.308	3.305	3.486	
3.320	3.336	3.308	3.305	3.509	
3.320	3.336	3.308	3.305	3.520	
3.320	3.336	3.308	3.305	3.526	
3.320	3.336	3.308	3.305	3.284	
3.320	3.336	3.308	3.305	3.653	
3.320	3.336	3.308	3.305	3.592	
3.320	3.336	3.308	3.305	3.562	
3.320	3.336	3.308	3.305	3.547	
3.320	3.336	3.308	3.305	3.539	
3.320	3.336	3.308	3.305	3.780	
3.320	3.336	3.308	3.305	3.656	
3.320	3.336	3.308	3.305	3.594	
3.320	3.336	3.308	3.305	3.563	
3.320	3.336	3.308	3.305	3.547	
3.320	3.336	3.308	3.305	3.539	
3.320	3.336	3.308	3.305	3.535	
3.320	3.336	3.308	3.305	3.534	
3.320	3.336	3.308	3.305	3.288	
3.320	3.336	3.308	3.305	3.654	
3.320	3.336	3.308	3.305	3.593	
3.320	3.336	3.308	3.305	3.562	
3.320	3.336	3.308	3.305	3.302	
3.320	3.336	3.308	3.305	3.417	
3.320	3.336	3.308	3.305	3.474	
3.320	3.336	3.308	3.305	3.503	
3.320	3.336	3.308	3.305	3.272	
3.320	3.336	3.308	3.305	3.402	
3.320	3.336	3.308	3.305	3.712	
3.320	3.336	3.308	3.305	3.377	
3.320	3.336	3.308	3.305	3.454	
3.320	3.336	3.308	3.305	3.493	
3.320	3.336	3.308	3.305	3.267	
3.320	3.336	3.308	3.305	3.399	
3.320	3.336	3.308	3.305	3.466	
3.320	3.336	3.308	3.305	3.499	
3.320	3.336	3.308	3.305	3.515	
3.320	3.336	3.308	3.305	3.523	
3.320	3.336	3.308	3.305	3.527	
3.320	3.336	3.308	3.305	3.285	
3.320	3.336	3.308	3.305	3.408	
3.320	3.336	3.308	3.305	3.470	
3.320	3.336	3.308	3.305	3.501	
3.320	3.336	3.308	3.305	3.271	
3.320	3.336	3.308	3.305	3.401	
3.320	3.336	3.308	3.305	3.467	
3.320	3.336	3.308	3.305	3.254	
3.320	3.336	3.308	3.305	3.393	
3.320	3.336	3.308	3.305	3.462	
3.320	3.336	3.308	3.305	3.497	
3.320	3.336	3.308	3.305	3.269	
3.320	3.336	3.308	3.305	3.400	
